,rent,bed,bath,school,elemenatary_school,middle_school,high_school,car_commute_percent,total_amenties,laundry,ac,dishwasher,washer,dryer,fridge,pet_allowed,parking,restaurant,grocery,nightlife,area_Allston,area_Back Bay/ Beacon Hill,area_Central,area_Charlestown,area_Dorchester,area_East Boston,area_Fenway,area_Hyde Park,area_Jamaica Plain,area_Mattapan,area_Mission Hill,area_Roslindale,area_Roxbury,area_South Boston,area_South End,area_West Roxbury,property_type_apartment,property_type_condo,property_type_multifamily,property_type_singlefamily,property_type_townhouse,crime_High,crime_Highest,crime_Low,crime_Lowest,crime_Moderate,area
557,2550,3.0,2.0,7,3,2,2,66,3,0,1,1,0,0,1,1,0,84,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
558,2200,2.0,1.0,7,3,2,2,66,1,0,0,0,0,0,1,1,0,84,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
559,1200,2.0,2.0,5,4,1,0,66,3,1,1,1,0,0,0,1,0,70,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Roslindale
560,3795,2.0,2.0,9,3,3,3,66,4,1,1,0,1,1,0,1,1,75,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
562,4500,3.0,2.0,10,4,3,3,66,4,1,1,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
563,2100,3.0,1.0,12,4,4,4,66,0,0,0,0,0,0,0,1,0,76,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Roslindale
564,1650,1.0,1.0,13,5,4,4,66,1,1,0,0,0,0,0,1,0,65,17,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
565,2250,3.0,1.0,0,0,0,0,66,3,1,0,0,1,1,0,1,0,77,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
566,950,1.0,1.0,0,0,0,0,66,2,1,1,0,0,0,0,1,0,77,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
567,2185,2.0,1.0,10,4,3,3,66,0,0,0,0,0,0,0,1,0,70,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
568,3795,2.0,2.0,10,4,3,3,66,4,1,1,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
569,1750,2.0,1.0,3,3,0,0,66,1,0,0,0,0,0,1,1,0,83,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
570,3895,2.0,2.0,10,4,3,3,66,3,1,0,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
571,2100,2.0,1.0,10,4,3,3,66,3,1,0,1,0,0,1,1,0,70,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
572,2100,2.0,2.0,13,5,4,4,66,1,0,1,0,0,0,0,1,1,63,17,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
573,2700,3.0,2.0,3,2,1,0,66,2,0,0,1,0,0,1,1,1,69,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
574,1775,1.0,1.0,2,2,0,0,66,1,1,0,0,0,0,0,1,0,79,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
575,3225,3.0,1.0,8,2,3,3,66,4,1,1,0,1,1,0,1,1,65,20,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
576,1800,1.0,1.0,9,3,3,3,66,0,0,0,0,0,0,0,1,0,74,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
577,4500,3.0,2.0,10,4,3,3,66,3,1,0,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
578,2300,3.0,1.0,2,2,0,0,66,1,0,0,1,0,0,0,1,0,79,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
579,2100,2.0,1.0,10,4,3,3,66,3,1,0,1,0,0,1,1,0,70,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
580,2300,2.0,1.0,7,3,2,2,66,3,1,0,1,0,0,1,1,0,78,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Roslindale
581,2000,2.0,1.0,4,3,1,0,66,2,0,0,1,0,0,1,1,0,75,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
582,2185,2.0,1.0,10,4,3,3,66,3,1,0,1,0,0,1,1,0,70,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
583,2350,2.0,1.0,7,3,2,2,66,4,1,0,1,1,1,0,1,0,82,19,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
584,2900,3.0,1.0,5,3,1,1,66,1,1,0,0,0,0,0,1,1,82,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
585,2550,3.0,1.0,13,5,4,4,66,1,1,0,0,0,0,0,1,0,70,17,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
586,2200,2.0,1.0,8,4,2,2,66,2,0,1,0,0,0,1,1,0,82,19,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
587,2400,3.0,2.0,2,2,0,0,66,2,0,0,1,0,0,1,1,0,80,16,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Roslindale
588,3795,2.0,2.0,9,3,3,3,66,3,1,0,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
589,2525,3.0,1.5,10,4,3,3,66,2,1,1,0,0,0,0,1,0,71,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
590,2400,2.0,1.0,2,2,0,0,66,5,1,0,1,1,1,1,1,0,79,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
591,3795,2.0,2.0,10,4,3,3,66,3,1,0,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
592,2300,3.0,1.0,3,2,1,0,66,1,1,0,0,0,0,0,1,0,80,16,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
593,3895,2.0,2.0,9,3,3,3,66,3,1,0,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
594,1800,2.0,1.0,4,3,1,0,66,3,1,0,0,1,1,0,1,0,79,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
595,2700,2.0,2.0,4,3,1,0,66,1,0,0,1,0,0,0,1,0,76,19,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
596,3895,2.0,2.0,9,3,3,3,66,4,1,1,0,1,1,0,1,1,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
597,2500,3.0,1.0,3,2,1,0,66,3,1,0,1,0,0,1,1,0,72,19,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
598,2300,2.0,1.0,9,3,3,3,66,5,1,1,1,1,1,0,1,1,76,18,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Roslindale
599,2200,2.0,1.0,14,6,4,4,66,1,1,0,0,0,0,0,1,1,58,17,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
600,4500,3.0,2.0,10,4,3,3,66,4,1,1,0,1,1,0,1,0,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
601,4500,3.0,2.0,9,3,3,3,66,4,1,1,0,1,1,0,1,0,65,18,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Roslindale
602,2045,2.0,1.0,3,2,1,0,66,3,1,0,0,1,1,0,0,0,73,19,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
604,2200,2.0,1.0,1,1,0,0,83,2,1,1,0,0,0,0,1,1,51,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
605,2745,3.0,1.0,5,3,2,0,83,2,1,1,0,0,0,0,1,0,61,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
606,2500,2.0,2.0,4,0,1,3,83,1,1,0,0,0,0,0,1,0,51,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
607,3000,3.0,1.0,9,5,4,0,83,3,1,0,0,1,1,0,1,1,63,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
608,2100,2.0,1.0,8,4,2,2,83,0,0,0,0,0,0,0,0,0,47,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
609,1775,1.0,1.0,4,2,1,1,83,2,1,1,0,0,0,0,1,1,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
610,3000,3.0,1.0,9,5,4,0,83,3,1,0,1,0,0,1,1,1,63,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
611,2500,2.0,2.0,7,3,2,2,83,4,1,1,0,1,1,0,1,1,45,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
612,3600,4.0,2.5,3,1,1,1,83,3,1,0,0,1,1,0,1,1,73,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,West Roxbury
613,875,3.0,1.0,4,2,1,1,83,2,1,1,0,0,0,0,1,1,58,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
614,1850,2.0,1.0,9,3,3,3,77,1,1,0,0,0,0,0,1,1,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
615,2050,2.0,1.0,0,0,0,0,83,0,0,0,0,0,0,0,1,0,59,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
616,1800,1.0,1.0,9,3,3,3,77,2,1,1,0,0,0,0,1,1,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
617,2100,2.0,1.0,8,4,2,2,83,2,1,1,0,0,0,0,1,1,48,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
618,1950,1.0,1.0,9,3,3,3,77,1,1,0,0,0,0,0,1,1,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
619,2000,2.0,1.0,17,5,6,6,83,6,1,1,1,1,1,1,1,0,56,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
620,3050,2.0,1.5,6,2,2,2,77,5,1,0,1,1,1,1,1,1,42,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
622,1819,1.0,1.0,8,4,2,2,83,4,1,1,1,0,0,1,1,1,35,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
623,3070,2.0,1.5,6,2,2,2,77,5,1,1,0,1,1,1,1,1,42,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,West Roxbury
624,1750,1.0,1.0,9,3,3,3,77,2,1,1,0,0,0,0,1,1,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
625,2500,1.0,1.0,5,3,2,0,83,6,1,1,1,1,1,1,1,1,78,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
626,1750,1.0,1.0,2,2,0,0,83,2,1,1,0,0,0,0,1,1,55,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
627,3100,4.0,1.0,4,3,1,0,83,5,1,0,1,1,1,1,1,1,42,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
628,2000,1.0,1.0,9,5,2,2,83,0,0,0,0,0,0,0,1,0,45,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
629,1025,2.0,2.0,5,1,2,2,83,4,1,1,0,1,1,0,1,1,49,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
630,3000,3.0,1.0,6,2,2,2,20,1,1,0,0,0,0,0,1,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
631,2198,2.0,1.0,4,3,1,0,83,3,1,0,1,0,0,1,1,1,47,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
632,1800,2.0,1.0,17,5,6,6,83,3,1,0,0,1,1,0,1,0,56,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
633,2850,4.0,2.0,0,0,0,0,83,1,1,0,0,0,0,0,1,0,59,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
634,2100,2.0,1.0,0,0,0,0,83,0,0,0,0,0,0,0,1,0,59,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
635,3150,2.0,1.0,13,3,5,5,83,4,1,1,0,1,1,0,1,0,62,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
636,2500,2.0,1.0,7,3,2,2,83,2,1,1,0,0,0,0,1,0,62,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
637,2875,2.0,1.0,6,2,2,2,77,4,1,0,1,1,1,0,1,1,38,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,West Roxbury
638,2170,2.0,0.0,8,4,2,2,83,0,0,0,0,0,0,0,0,0,42,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
639,2350,3.0,1.0,4,2,1,1,83,0,0,0,0,0,0,0,1,0,79,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
640,2095,2.0,1.0,7,3,2,2,83,0,0,0,0,0,0,0,0,0,34,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
641,2110,2.0,1.0,8,4,2,2,83,4,1,1,1,0,0,1,1,1,47,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
642,1950,2.0,1.0,9,3,3,3,77,2,0,0,1,0,0,1,1,0,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
643,1850,2.0,1.0,9,3,3,3,77,2,1,1,0,0,0,0,1,1,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
644,2794,2.0,1.0,6,2,2,2,83,6,1,1,1,1,1,1,1,1,43,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
645,2525,1.0,1.0,6,2,2,2,77,4,1,0,1,1,1,0,1,1,36,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,West Roxbury
646,2025,2.0,1.0,4,2,1,1,83,2,1,1,0,0,0,0,1,1,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
647,1700,1.0,1.0,4,3,1,0,83,3,1,0,0,1,1,0,1,1,43,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
648,2695,4.0,2.0,0,0,0,0,83,1,1,0,0,0,0,0,1,0,59,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
649,2690,2.0,1.0,6,2,2,2,77,0,0,0,0,0,0,0,1,0,42,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
650,1750,2.0,1.0,6,2,2,2,77,0,0,0,0,0,0,0,1,0,25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
651,1975,2.0,1.0,4,2,1,1,83,0,0,0,0,0,0,0,1,0,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
652,3050,2.0,1.5,6,2,2,2,83,5,1,0,1,1,1,1,1,1,43,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
653,800,4.0,1.5,3,1,1,1,83,1,1,0,0,0,0,0,1,1,47,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,West Roxbury
654,2100,2.0,1.0,8,4,2,2,83,4,1,1,1,0,0,1,1,1,48,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
655,2725,4.0,2.0,0,0,0,0,83,1,1,0,0,0,0,0,1,1,59,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
656,2165,2.0,2.0,8,4,2,2,83,3,1,0,1,0,0,1,1,1,48,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,West Roxbury
657,3700,1.0,1.0,7,3,2,2,28,4,1,1,0,1,1,0,1,0,75,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
658,2600,2.0,2.0,8,4,2,2,83,4,1,1,0,1,1,0,1,1,46,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,West Roxbury
659,1800,1.0,1.0,16,4,6,6,83,3,1,0,0,1,1,0,1,0,60,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
660,2120,2.0,1.0,8,4,2,2,83,4,1,1,1,0,0,1,1,1,47,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
661,2695,3.0,1.0,4,3,1,0,83,1,1,0,0,0,0,0,1,1,42,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
662,1795,1.0,1.0,19,5,7,7,83,2,1,1,0,0,0,0,1,1,59,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
663,1800,1.0,1.0,9,3,3,3,77,4,1,0,1,1,1,0,1,0,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
664,3200,4.0,1.0,6,2,2,2,20,0,0,0,0,0,0,0,1,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
665,2490,2.0,2.0,7,3,2,2,83,5,1,0,1,1,1,1,1,1,35,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
666,2745,3.0,1.0,5,3,2,0,83,5,1,0,1,1,1,1,1,0,61,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
667,2350,3.0,1.0,4,2,1,1,83,1,1,0,0,0,0,0,1,0,79,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
668,1695,1.0,1.0,0,0,0,0,83,1,1,0,0,0,0,0,1,1,59,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
669,1795,1.0,1.0,8,4,2,2,83,3,1,1,0,0,0,1,1,1,42,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
670,3180,2.0,1.0,6,2,2,2,77,2,0,0,1,0,0,1,0,1,38,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
671,2200,2.0,1.0,1,1,0,0,83,3,1,0,0,1,1,0,1,0,51,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
672,2695,4.0,2.0,0,0,0,0,83,2,1,1,0,0,0,0,1,0,59,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
673,2000,1.0,1.0,9,3,3,3,77,2,0,0,1,0,0,1,1,0,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
674,2100,2.0,1.0,2,0,1,1,83,2,0,0,1,0,0,1,1,0,62,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
675,2695,4.0,2.0,0,0,0,0,83,5,1,0,1,1,1,1,1,1,59,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
676,2190,2.0,1.0,8,4,2,2,83,1,1,0,0,0,0,0,1,1,44,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
677,2120,2.0,1.0,8,4,2,2,83,4,1,1,1,0,0,1,1,1,42,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
678,2095,1.0,1.0,15,5,5,5,83,2,1,1,0,0,0,0,1,1,62,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
679,2025,2.0,1.0,4,2,1,1,83,2,1,1,0,0,0,0,1,1,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
680,2095,2.0,1.0,8,4,2,2,83,0,0,0,0,0,0,0,1,0,47,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
681,2850,2.0,1.0,6,2,2,2,77,5,1,0,1,1,1,1,1,1,34,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
682,1750,1.0,1.0,6,2,2,2,77,1,0,1,0,0,0,0,1,1,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
683,3506,3.0,2.0,16,4,6,6,83,5,1,1,1,0,1,1,1,0,59,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
684,2600,2.0,2.0,9,3,3,3,83,3,0,1,1,0,0,1,1,0,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
685,1830,1.0,1.0,8,4,2,2,83,0,0,0,0,0,0,0,0,0,47,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
686,2200,2.0,1.0,13,3,5,5,83,1,0,1,0,0,0,0,1,0,59,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,West Roxbury
687,1725,1.0,1.0,12,4,4,4,21,4,1,0,0,1,1,1,1,0,38,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Hyde Park
688,2000,2.0,1.0,3,1,1,1,76,4,1,1,0,1,1,0,1,0,51,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Hyde Park
